1,64.27,Lever Press,Yes
1,274.34,Lever Press,Yes
2,328.98,Lever Press,No
3,398.32,Lever Press,Yes
4,415.93,Lever Press,No
5,610.4,Lever Press,Yes
6,612.22,Lever Press,No
7,614.81,Lever Press,No
8,1301.73,Lever Press,Yes
9,1647.41,Lever Press,Yes
10,1858.11,Lever Press,Yes
