1,8.69,Lever Press,Yes
1,24.46,Lever Press,No
2,25.03,Lever Press,No
3,36.18,Lever Press,No
4,36.5,Lever Press,No
5,36.82,Lever Press,No
6,37.07,Lever Press,No
7,37.28,Lever Press,No
8,115.09,Lever Press,Yes
9,142.33,Lever Press,No
10,173.25,Lever Press,No
