1,30.01,Lever Press,Yes
1,193.24,Lever Press,Yes
2,264.96,Lever Press,Yes
3,306.75,Lever Press,No
4,470.85,Lever Press,Yes
5,592.53,Lever Press,Yes
6,632.63,Lever Press,No
7,920.51,Lever Press,Yes
