1,219.36,Lever Press,Yes
1,220.48,Lever Press,No
2,245.46,Lever Press,No
3,248.08,Lever Press,No
4,254.6,Lever Press,No
5,323.45,Lever Press,Yes
6,324.84,Lever Press,No
7,1183.83,Lever Press,Yes
8,1307.53,Lever Press,Yes
9,1735.67,Lever Press,Yes
10,1773.52,Lever Press,No
11,1785.93,Lever Press,No
